id,user_id,type,foreign_id,data,created_at,updated_at
75d96837-495b-4997-b46c-5630c23c5efb,2196,50,,,2020-06-26 13:05:23,2020-06-26 13:05:23
75de3ae7-c298-48b8-bfa8-bfdd64761dc2,2370,30,,,2020-07-08 16:07:00,2020-07-08 16:07:00
75df138f-2523-4267-9088-68d474e63ece,5,81,,"{""query"": ""Pulled jack""}",2020-04-30 11:40:11,2020-04-30 11:40:11
75e1835d-9bea-480f-9f07-3137e65bf78d,2100,10,,,2020-06-14 17:19:29,2020-06-14 17:19:29
75e316a3-1e32-47f4-8251-95b136701128,1877,30,,,2020-05-16 06:43:39,2020-05-16 06:43:39
75e36451-f488-4c47-9b81-fa8025efaee6,1858,12,,,2020-07-08 15:07:20,2020-07-08 15:07:20
75e74e31-c9fe-468f-9d11-bdf2776ef970,2436,51,9771,,2020-07-11 03:55:53,2020-07-11 03:55:53
75ebee80-a3e4-11e9-9260-d9b98fcc1241,1359,12,,,2019-07-11 14:02:03,2019-07-11 14:02:03
75ec9c38-cab8-41ea-84bb-36915d05b413,5,80,,"{""query"": ""Red onion""}",2020-03-30 10:31:37,2020-03-30 10:31:37
75ed45e0-a3e4-11e9-88f1-a5f2f287349f,1359,12,,,2019-07-11 14:02:03,2019-07-11 14:02:03
75f07e1a-0ec3-4aeb-98c4-4a0e6f9b3a8d,1914,50,1831,,2020-05-29 19:38:12,2020-05-29 19:38:12
75f251d0-f25c-484a-83e2-b8d18e7d9295,5,80,,"{""query"": ""Pl""}",2020-03-30 10:43:06,2020-03-30 10:43:06
75f5bf37-310b-4214-9e50-b68848272f09,5,20,,,2020-06-01 14:19:29,2020-06-01 14:19:29
75f72660-479a-4f08-90bb-178325be62d5,1982,10,,,2020-06-08 06:39:37,2020-06-08 06:39:37
75f8a3f3-f9f4-4b31-a97f-c7134fe5807e,5,31,af96ebf5-7db6-4cd7-a0e8-9b860444ece5,,2020-05-11 16:32:03,2020-05-11 16:32:03
760017ac-0c64-408d-95c5-3048cd13353e,1835,22,1840,,2020-03-24 20:00:12,2020-03-24 20:00:12
7600ca21-dc77-45f6-8bf0-528393cadced,2224,50,,,2020-06-28 18:16:10,2020-06-28 18:16:10
7603f618-97ee-4d71-9292-2970bf9163b6,5,80,,"{""query"": ""Thym""}",2020-04-29 13:16:48,2020-04-29 13:16:48
76054e6e-7e62-4717-ad3d-ad1ba9fb1452,1982,32,470046cc-4c04-11e9-a403-c6595bde79a4,,2020-06-21 08:31:37,2020-06-21 08:31:37
7606a7b0-5f16-4ca0-bea4-b6f0bcfde084,2217,50,1591,,2020-06-28 07:31:39,2020-06-28 07:31:39
76072ddc-361f-44c4-8523-0cc962e9b913,2260,50,1642,,2020-06-30 15:53:44,2020-06-30 15:53:44
760819ea-081f-4355-b076-3ccfa809128d,2375,40,,,2020-07-08 19:35:23,2020-07-08 19:35:23
76082017-0f25-4d5f-986f-132a3257c0c7,1814,30,,,2020-02-28 21:03:02,2020-02-28 21:03:02
760a42bf-3d22-4735-9c05-b4b6dfc8b063,1624,10,,,2020-03-09 11:13:18,2020-03-09 11:13:18
760b9683-64c8-458c-9bea-55b548ea4990,2157,50,,,2020-06-22 13:56:44,2020-06-22 13:56:44
760ea47a-9c89-42a2-a696-177a923d8a27,2402,50,1730,,2020-07-09 21:12:41,2020-07-09 21:12:41
760efdff-fae3-4295-ba8a-cdb620b527ae,2364,10,,,2020-07-09 15:18:41,2020-07-09 15:18:41
7610936a-a797-4608-8dae-862eba2e598b,2182,40,848,,2020-06-25 15:05:08,2020-06-25 15:05:08
76194366-d021-496d-b55a-695a7ffa321a,5,50,,,2020-03-30 14:58:39,2020-03-30 14:58:39
761a39c0-9de9-11e9-b6f6-2f783f2c30a8,1432,40,,,2019-07-03 23:22:44,2019-07-03 23:22:44
761acbc0-a36f-4adc-ab95-4dc8ee1feb1e,2103,40,835,,2020-06-14 22:46:13,2020-06-14 22:46:13
761d5406-9965-462f-9cb8-0d772378ceab,681,10,,,2020-03-16 10:32:50,2020-03-16 10:32:50
761d5a7f-afea-4982-9071-6126f2d347ba,2387,30,,,2020-07-09 10:53:15,2020-07-09 10:53:15
761f4224-b631-4cc7-a9c2-c6cdd5989b5c,2223,40,845,,2020-06-28 10:58:51,2020-06-28 10:58:51
761fa2d9-3e90-4ede-b27d-2631f956f5ea,1896,80,,"{""query"": ""warburtons""}",2020-05-27 18:18:01,2020-05-27 18:18:01
76225bdd-80af-43bc-826e-dfe8e7589097,2157,50,1777,,2020-06-22 15:25:39,2020-06-22 15:25:39
7622f150-1ce9-47e7-a6d1-945b351fe76f,1890,51,79356,,2020-05-27 07:50:58,2020-05-27 07:50:58
7623aae4-1c13-4ee9-9138-36d70da77874,2402,12,,,2020-07-09 21:00:01,2020-07-09 21:00:01
762514a2-0e75-4702-bccf-504d5e4638e2,1839,32,f8878ce3-85dd-11e9-afc7-060cccb8bc76,,2020-04-20 21:49:12,2020-04-20 21:49:12
76276bf0-3088-4061-b967-b856f6de6f8f,1995,40,,,2020-06-04 13:23:43,2020-06-04 13:23:43
762b81a7-deb3-4581-83ac-16576636eaa1,2303,50,1642,,2020-07-03 13:29:14,2020-07-03 13:29:14
762c50e8-0a24-493c-8cfd-a65f81f38626,1812,10,,,2020-03-01 17:53:54,2020-03-01 17:53:54
762d6100-abc7-11e9-9dcb-8bc3153ba74b,1496,31,2d9f0380-85dc-11e9-b7af-7d110a7d3d19,,2019-07-21 14:54:38,2019-07-21 14:54:38
7633e49c-4ed4-4532-ae7c-fc2c372b07af,5,50,,,2020-03-30 13:03:37,2020-03-30 13:03:37
7638ebdd-391e-408a-9410-22a9524e3c7e,2373,25,2410,,2020-07-08 18:45:24,2020-07-08 18:45:24
763c5c23-c697-4eb8-ac45-420fecf0fab4,2240,41,335,,2020-06-29 14:45:19,2020-06-29 14:45:19
763da346-2c68-437f-a589-fc2ef1925594,1995,50,1732,,2020-06-08 09:50:30,2020-06-08 09:50:30
7641d4a9-8199-4fbe-a9be-5bdea0b15627,1,25,48,,2020-03-10 13:12:32,2020-03-10 13:12:32
76437f06-a898-4220-99bb-b6c1f052f316,2010,20,,,2020-06-04 20:02:00,2020-06-04 20:02:00
764482e4-8d21-4689-bc68-3488797aefd5,1841,50,1794,,2020-04-01 16:45:54,2020-04-01 16:45:54
7647f99c-0387-4b7a-94dc-a92d37159b1d,2134,41,10,,2020-06-18 13:00:40,2020-06-18 13:00:40
76484341-c732-4b51-89c4-ebf595d672df,2117,40,847,,2020-06-16 05:47:44,2020-06-16 05:47:44
76493b00-2889-4eb2-b047-45c8a8b710a4,1849,40,837,,2020-04-17 19:16:45,2020-04-17 19:16:45
764a4c0a-28e4-4640-815b-50564ab81ddc,2402,50,1726,,2020-07-09 21:11:50,2020-07-09 21:11:50
764a6f29-9f6d-4169-9f96-f0b70882c38d,2123,50,1712,,2020-06-23 08:05:19,2020-06-23 08:05:19
764bdc20-e4b2-49dc-9b09-6612c65f4abd,2121,50,,,2020-07-05 11:00:24,2020-07-05 11:00:24
764de3c0-a3e4-11e9-86a2-ff914560db7a,1359,51,101438,,2019-07-11 14:02:04,2019-07-11 14:02:04
764ee4cf-b08e-4b10-818b-a9cc930684bd,2068,41,41,,2020-06-12 06:59:45,2020-06-12 06:59:45
76506691-4c89-41ed-b7f1-67c2d98e75c9,2034,80,,"{""query"": ""Palm oil""}",2020-06-09 10:07:08,2020-06-09 10:07:08
765089e1-b46c-4298-a9d7-86bc907f0acc,1974,10,,,2020-06-01 14:07:04,2020-06-01 14:07:04
76528f08-99fd-47d0-baf8-506bba8698af,2139,51,73508,,2020-06-28 15:11:19,2020-06-28 15:11:19
7652c5a0-fb69-4616-8782-596b307210e2,1893,22,1902,,2020-05-27 09:57:55,2020-05-27 09:57:55
765344dc-7ab4-4ddb-a356-5ab6bae6fe21,2189,40,838,,2020-07-08 05:56:49,2020-07-08 05:56:49
7653c1f9-4ae4-422e-a52e-8bceda321c43,1914,10,,,2020-05-28 21:39:28,2020-05-28 21:39:28
7654cd6c-749a-4e03-994c-9a83ffc1671d,2432,50,1742,,2020-07-10 22:29:49,2020-07-10 22:29:49
76568e1e-893d-4715-ba64-f221d26d3712,2072,41,3,,2020-06-12 11:08:49,2020-06-12 11:08:49
765a473f-2488-45d3-b0bb-1a31e4703e1d,1896,50,1737,,2020-05-28 12:30:48,2020-05-28 12:30:48
765cc0eb-7d84-415a-afd8-f835d17676ec,2165,41,276,,2020-06-22 09:51:39,2020-06-22 09:51:39
765d8f60-9d8d-11e9-95a0-97805bca1439,315,10,,,2019-07-03 12:24:11,2019-07-03 12:24:11
765fa322-065d-4f77-ac01-c65282cdf780,1970,80,,"{""query"": ""Warburton""}",2020-05-31 14:07:45,2020-05-31 14:07:45
765fde8e-3b30-465a-afcb-fa5e90ee82f6,1792,24,1791,,2020-02-13 08:31:36,2020-02-13 08:31:36
766094e4-9012-430e-bb57-07ba93e462e5,1952,40,,,2020-05-28 22:32:00,2020-05-28 22:32:00
7665c504-ada6-4a1d-b93f-d3ce7eb9233d,5,10,,,2020-05-07 11:10:06,2020-05-07 11:10:06
7667e7a2-c390-47f2-967a-054285918b6a,1824,61,112093,,2020-03-08 11:30:49,2020-03-08 11:30:49
7668bf50-1533-4164-8eae-97d0db5bab83,2276,40,845,,2020-07-01 17:59:28,2020-07-01 17:59:28
766a7f46-f591-4194-bca7-b7d643bb5197,2317,51,87298,,2020-07-11 09:56:11,2020-07-11 09:56:11
766fda27-5808-4f73-8a3d-7880abe62559,5,60,,,2020-06-01 14:25:28,2020-06-01 14:25:28
7679853d-e638-4600-92d9-664d2df0f712,746,32,6f5a66bd-4bff-11e9-a403-c6595bde79a4,,2020-02-14 17:32:55,2020-02-14 17:32:55
767ac7c8-47f7-4e48-a885-05949154e770,1848,40,835,,2020-04-15 17:35:06,2020-04-15 17:35:06
767b0ad2-6062-4435-b95a-0f73f9eaf370,2225,50,1930,,2020-06-28 15:05:18,2020-06-28 15:05:18
767ca88b-3324-46d7-9f9c-08da24a3ce22,5,80,,"{""query"": ""Sesam3""}",2020-05-18 13:49:50,2020-05-18 13:49:50
768471a0-a592-11e9-a1be-354c43107bcb,1473,10,,,2019-07-13 17:20:08,2019-07-13 17:20:08
76859107-28b5-462b-8998-b648cd91d683,1799,12,,,2020-02-19 09:20:17,2020-02-19 09:20:17
76892cad-90cc-4c2f-85eb-b0b54ec69c83,2372,51,65173,,2020-07-08 22:11:10,2020-07-08 22:11:10
7689e3ad-b1de-4f57-8d24-d633d4058c6e,2272,50,1718,,2020-07-01 12:58:56,2020-07-01 12:58:56
7690692e-cce0-4dfd-834f-6e3de1539db8,1835,50,1713,,2020-03-24 20:30:52,2020-03-24 20:30:52
7691f001-53b2-471a-9ebb-52ae808d813c,1,12,,,2020-03-10 13:10:10,2020-03-10 13:10:10
7692ad48-24fb-41af-8a9b-5c737d9c24a0,2229,50,,,2020-06-28 15:02:50,2020-06-28 15:02:50
76947a94-2aa7-490f-a8af-adafec5e1aae,2210,80,,"{""query"": ""Morrisons garlic""}",2020-06-27 16:27:06,2020-06-27 16:27:06
76950462-024b-4a30-8035-fdac2b87f7de,1822,12,,,2020-03-05 16:26:20,2020-03-05 16:26:20
769a7d46-8054-4857-afae-b819e0a8390a,156,10,,,2020-02-15 20:57:03,2020-02-15 20:57:03
769be8ad-c778-4893-a403-dc908a60197f,1,20,,,2020-02-04 16:41:47,2020-02-04 16:41:47
769c90dd-d742-438f-9950-0dd9fad2ee08,1878,61,81965,,2020-05-15 22:56:01,2020-05-15 22:56:01
76a04666-7a6f-4719-a74f-cca3a90e8c61,1844,80,,"{""query"": ""Tesco cust""}",2020-04-11 12:03:22,2020-04-11 12:03:22
76a0e0df-1c9d-4ce5-bdde-69397ab58f52,2121,12,,,2020-07-02 16:07:41,2020-07-02 16:07:41
76a1395a-304c-40f9-b5b7-22a503fa1dc3,1850,50,1712,,2020-05-07 11:21:55,2020-05-07 11:21:55
76a1bb2f-2cda-4fd3-aef8-d32d97d26fab,2382,50,1736,,2020-07-08 23:39:51,2020-07-08 23:39:51
76a824e7-dcf3-4b4d-8fe9-7cd96b4c0eaf,4,50,1916,,2020-01-23 12:44:16,2020-01-23 12:44:16
76aa3f50-581d-45f3-8513-f6e02b501184,1988,40,843,,2020-06-01 23:10:36,2020-06-01 23:10:36
76aeb17e-8fc0-442c-b3bd-fbd7f30d9af1,2220,50,1763,,2020-06-29 14:26:18,2020-06-29 14:26:18
76af483c-f8f2-44d2-ba99-3782769b5252,1845,10,,,2020-06-27 12:27:15,2020-06-27 12:27:15
76b0f899-ff7c-434e-88d7-b8a9e53a9c38,2097,32,b2c2882e-4c01-11e9-a403-c6595bde79a4,,2020-06-14 14:15:13,2020-06-14 14:15:13
76b1d1ba-9e3c-42be-8c92-fe45884a66e7,5,50,,,2020-03-30 13:03:20,2020-03-30 13:03:20
76b2d58b-fd33-4dfd-822e-3f9d2b453393,1986,40,,,2020-06-02 19:59:40,2020-06-02 19:59:40
76b74ab8-8951-439c-9f00-a0deb7a0b4b8,2034,80,,"{""query"": ""S""}",2020-06-08 11:13:02,2020-06-08 11:13:02
76ba6896-0ba0-41ff-b5af-b4dc6433b6cb,1812,20,,,2020-03-01 20:18:27,2020-03-01 20:18:27
76bae8ac-e174-4d72-9960-51371e10f49a,2305,12,,,2020-07-05 11:45:23,2020-07-05 11:45:23
76bd2534-bcc1-4805-94c6-504e8c915a6f,1,31,765e06aa-018b-45a4-9eb0-a1ecbe7307a6,,2020-02-07 16:38:23,2020-02-07 16:38:23
76bd54f4-ca40-463c-b9d4-75f26a6d8477,5,80,,"{""query"": ""Coconut oil""}",2020-03-30 10:45:54,2020-03-30 10:45:54
76bf3653-a112-464b-8994-a1a70e937022,2262,51,43532,,2020-06-30 16:30:39,2020-06-30 16:30:39
76c1bb43-4f13-43fc-8a37-36f74747b44e,1,31,4a8dbc79-9214-4806-b643-a03f3f5b5115,,2020-02-12 09:58:52,2020-02-12 09:58:52
76c32b45-0d22-4e1f-9cb5-e1a00c479ab4,2175,40,,,2020-06-23 08:28:29,2020-06-23 08:28:29
76c4f098-f123-4cbb-8d03-83a55b2b0219,5,41,376,,2020-04-06 10:48:11,2020-04-06 10:48:11
76c537b4-5425-47ee-8782-1be549439a69,2160,40,835,,2020-06-21 19:28:02,2020-06-21 19:28:02
76cb7cb8-6952-4cd1-84d2-53350a11022b,5,80,,"{""query"": ""Cucumber""}",2020-03-30 11:03:10,2020-03-30 11:03:10
76ccc4f7-e648-4b9b-b9b7-0f28eec50c8f,2034,80,,"{""query"": ""C""}",2020-06-08 11:13:37,2020-06-08 11:13:37
76d139eb-af11-4be4-b6ba-7815176c33e9,5,81,,"{""query"": ""Spinach""}",2020-04-29 15:13:20,2020-04-29 15:13:20
76d263a0-2a6b-454f-8515-3cc7811fc941,2420,12,,,2020-07-10 17:11:47,2020-07-10 17:11:47
76d264f0-a59a-11e9-90b2-8b1a9ca634c6,1475,10,,,2019-07-13 18:17:24,2019-07-13 18:17:24
76d9e22d-e0a3-45fb-bddf-ded50e456085,1869,12,,,2020-05-10 13:15:00,2020-05-10 13:15:00
76da72f9-09ed-45d2-bea5-fe23eb4bbe5c,2364,10,,,2020-07-08 12:23:28,2020-07-08 12:23:28
76dad1dc-966b-4b4a-a866-0531b7eae030,2139,50,1786,,2020-07-05 21:26:46,2020-07-05 21:26:46
76db8587-3116-49ba-aba9-2d71220205ee,1790,10,,,2020-02-18 16:31:42,2020-02-18 16:31:42
76dd7224-490b-443a-8204-7cd926ff0bab,2125,40,843,,2020-06-18 01:10:55,2020-06-18 01:10:55
76dd9d70-83a1-4267-a4c1-6210cdf26eb0,2373,12,,,2020-07-08 20:58:04,2020-07-08 20:58:04
76df6092-35f3-4095-9166-139fe7714495,2376,40,843,,2020-07-08 19:37:27,2020-07-08 19:37:27
76e10568-a86c-4c71-87e3-73b41206e6ee,616,40,845,,2020-06-17 09:27:16,2020-06-17 09:27:16
76e1c6ad-b2b9-46d5-bb6b-47a71df18eb2,5,50,,,2020-03-30 09:43:59,2020-03-30 09:43:59
76e3be7a-fa07-493d-9aa5-c26b619a941d,2121,51,980,,2020-06-16 14:55:49,2020-06-16 14:55:49
76e6be1b-948a-4b27-a1d0-da6d63a320dd,2002,10,,,2020-06-04 15:04:20,2020-06-04 15:04:20
76e6d014-79c3-4d32-ac78-d74ad306ad85,2317,51,43070,,2020-07-04 16:38:07,2020-07-04 16:38:07
76e6e461-2bf2-401b-9c00-c059094174a7,1792,41,316,,2020-02-13 08:32:56,2020-02-13 08:32:56
76e7655e-66e8-4f73-aedc-fdb098ce0dca,1637,40,837,,2020-04-15 17:34:59,2020-04-15 17:34:59
76e7ee19-348d-45b0-8012-39b964e6d886,2019,12,,,2020-06-06 12:18:37,2020-06-06 12:18:37
76ef2300-a618-11e9-8e9b-0d474695221b,1484,50,1696,,2019-07-14 09:19:21,2019-07-14 09:19:21
76efb357-01af-4476-bce7-6107f015eac8,2388,41,15,,2020-07-09 11:33:20,2020-07-09 11:33:20
76efd978-a480-4350-a8bb-fbd371e7295c,1792,81,,"{""query"": ""Butternu""}",2020-02-14 15:44:11,2020-02-14 15:44:11
76f11e19-38f3-4f83-b6df-07023e6697c5,2251,80,,"{""query"": ""Chocolate""}",2020-06-29 19:01:23,2020-06-29 19:01:23
76f1de19-4c96-44e8-a77e-65e02cbaa50e,2283,40,837,,2020-07-02 10:15:12,2020-07-02 10:15:12
76f3fc21-bb75-4105-bc86-c3676c1ad13d,5,80,,"{""query"": ""Eggs""}",2020-03-30 10:43:26,2020-03-30 10:43:26
76f51c7b-ab81-4867-8d44-dd45626af49b,2155,81,,"{""query"": ""F""}",2020-06-21 11:02:32,2020-06-21 11:02:32
76f6c1c2-5be4-4165-9c73-176a8fbe5946,1845,10,,,2020-05-08 15:42:47,2020-05-08 15:42:47
76f8ed21-5e6b-4a9b-8eb1-5be9284c3b37,2423,41,152,,2020-07-10 14:54:47,2020-07-10 14:54:47
76fd3b4f-388b-482d-ba2f-e0112361e9f2,2139,40,843,,2020-06-18 21:35:52,2020-06-18 21:35:52
76feaa92-a7ed-4704-9474-d827fe94ccd4,5,81,,"{""query"": ""Cookie""}",2020-04-29 14:57:10,2020-04-29 14:57:10
77009aeb-257f-43f9-8f16-d989031a685e,5,80,,"{""query"": ""Red peper""}",2020-04-30 11:16:28,2020-04-30 11:16:28
7700dd2d-1036-44e3-b663-761a109f5bec,5,50,,,2020-05-18 13:31:54,2020-05-18 13:31:54
7701b744-97e4-4884-b484-a9de45ceb974,5,80,,"{""query"": ""Cone""}",2020-04-23 21:46:26,2020-04-23 21:46:26
7704b638-6381-434b-a796-81ce1f0f4019,2423,30,,,2020-07-10 14:43:10,2020-07-10 14:43:10
7705dab3-bdd3-49ff-ae78-e50cd6900b1d,2454,50,1816,,2020-07-11 22:29:04,2020-07-11 22:29:04
7709414a-5468-421d-b55d-ee469285a1e3,1875,40,837,,2020-05-14 06:35:47,2020-05-14 06:35:47
770b77cf-c157-4ec9-9f6f-e8e219361958,2212,50,1591,,2020-06-27 20:34:40,2020-06-27 20:34:40
770e9ba2-1082-439f-b61d-4f866b5c4c65,1905,32,aa9f83b8-1775-11ea-afc7-060cccb8bc76,,2020-05-28 13:44:14,2020-05-28 13:44:14
77102a54-d6e9-4b9d-b3c1-6a87519a6e61,1662,40,849,,2020-01-30 22:40:59,2020-01-30 22:40:59
7714983d-442a-46d6-9d8c-50fefe2ad77d,1802,12,,,2020-03-07 10:25:36,2020-03-07 10:25:36
77188c16-8e4f-4672-9fd1-4903f8d3ac70,2222,12,,,2020-07-01 17:03:53,2020-07-01 17:03:53
771bdb9d-adcf-4254-95b8-2aa45389b1f2,2266,40,849,,2020-06-30 19:46:28,2020-06-30 19:46:28
772032e5-c2ae-4cd9-8a54-5b44770979e5,5,81,,"{""query"": ""null""}",2020-03-30 14:32:08,2020-03-30 14:32:08
77216be3-e51b-426a-a8bd-e8e5b5183b00,1962,31,1c6b7199-4d52-4988-ad60-a7bb8196833a,,2020-05-29 16:41:26,2020-05-29 16:41:26
77217da0-9d8d-11e9-8647-7bd7c4041d53,5,40,,,2019-07-03 12:24:12,2019-07-03 12:24:12
772668f8-17e9-4418-a62d-da6f66c4cba4,1975,31,8fb922cb-c497-416a-840e-a10658d1c65d,,2020-06-01 14:18:07,2020-06-01 14:18:07
7726ad92-dde9-438c-add7-987374b2fec9,2436,50,1806,,2020-07-11 18:33:56,2020-07-11 18:33:56
772a4649-4834-48a9-ac3d-ab6151b33f42,5,81,,"{""query"": ""Hormone""}",2020-03-30 13:11:03,2020-03-30 13:11:03
772f309b-1ae1-487d-aec2-9483de904550,2139,10,,,2020-07-09 09:26:31,2020-07-09 09:26:31
773068fa-801d-4f37-9cb0-5107349fddb9,2418,50,1742,,2020-07-10 19:03:39,2020-07-10 19:03:39
77313753-3a4e-4ed9-b365-b3c18a1f8756,1878,61,3016,,2020-05-15 22:56:01,2020-05-15 22:56:01
773189bc-43f9-4960-a429-8d4874c7ce12,5,80,,"{""query"": ""Spinach""}",2020-03-23 13:04:00,2020-03-23 13:04:00
7734d7ab-9e08-4dfb-bd3a-306fa4b6ec3b,2046,61,43738,,2020-06-09 01:52:11,2020-06-09 01:52:11
773678e6-1709-4bc1-a2ff-94153bdaf3d4,2442,31,0588fd53-664c-4213-9baa-2b66f32bf22d,,2020-07-11 10:15:18,2020-07-11 10:15:18
77374bcf-7941-4aed-b3c8-0753286aaf45,1849,41,292,,2020-04-17 16:59:25,2020-04-17 16:59:25
7738374d-ac37-4050-976f-91f9520c46e3,1,31,765e06aa-018b-45a4-9eb0-a1ecbe7307a6,,2020-02-21 15:20:07,2020-02-21 15:20:07
773ad2ca-8180-41c3-8366-12424917fdd2,4,10,,,2020-02-05 15:39:55,2020-02-05 15:39:55
773bc684-5899-4118-8b2f-4ec6f362f708,1751,30,,,2020-02-16 09:04:32,2020-02-16 09:04:32
773c8b00-9101-4bad-8fd1-6743d682820a,1637,40,837,,2020-06-08 20:32:51,2020-06-08 20:32:51
773ca652-d056-447a-870d-3a780fb8b30d,1849,41,215,,2020-04-17 10:15:14,2020-04-17 10:15:14
773cb98d-8cee-42fc-bca9-83d765fe1e87,1914,80,,"{""query"": ""Veinetts""}",2020-05-30 19:13:01,2020-05-30 19:13:01
773f834e-6db3-4a17-8810-4039ce2d3e8d,1359,12,,,2020-03-01 16:11:15,2020-03-01 16:11:15
7745a21c-1b75-4dfd-9a0b-491f38af4f37,2345,32,1edb5fa9-103e-11ea-afc7-060cccb8bc76,,2020-07-10 12:47:50,2020-07-10 12:47:50
77473af0-a568-11e9-845f-0de3a38ce43e,1461,10,,,2019-07-13 12:19:30,2019-07-13 12:19:30
77479665-4b0c-4fc6-9528-e8e108d352df,5,10,,,2020-03-30 09:27:23,2020-03-30 09:27:23
774b3526-c45b-4790-9b7e-905c21e6d2e4,2064,30,,,2020-06-11 18:51:46,2020-06-11 18:51:46
774c8cbc-f00b-4886-b011-2193e8bf61d5,1835,51,102866,,2020-03-24 20:32:33,2020-03-24 20:32:33
774cc31e-f602-4847-98cb-dc20c71d4827,2144,50,1591,,2020-06-19 10:42:09,2020-06-19 10:42:09
774ddbf0-a59b-11e9-80fb-f58a6a4dc930,1476,10,,,2019-07-13 18:24:35,2019-07-13 18:24:35
774e1358-cdd7-4949-b40a-da07c085dbac,5,80,,"{""query"": ""Sesame seeds""}",2020-05-18 14:02:08,2020-05-18 14:02:08
774e99d7-40e2-45ec-a448-45fd9ce3fd8a,1533,30,,,2020-02-03 10:25:58,2020-02-03 10:25:58
77509390-a23a-11e9-99f1-5fe827acabbc,1429,50,,,2019-07-09 11:12:40,2019-07-09 11:12:40
7750c329-2e9f-447e-8791-ac38589a0235,1969,32,a65f47d1-4c02-11e9-a403-c6595bde79a4,,2020-05-31 10:19:25,2020-05-31 10:19:25
77519463-c3be-4747-b749-58a1912aea81,5,80,,"{""query"": ""Bro""}",2020-04-29 13:15:07,2020-04-29 13:15:07
7753e45b-1f0b-4bd8-9868-f1b2352e08b9,1792,81,,"{""query"": ""Chi""}",2020-04-01 14:38:03,2020-04-01 14:38:03
775487cf-e389-4c89-aad2-eeff1ec8e82b,86,61,12726,,2020-06-25 16:01:04,2020-06-25 16:01:04
7755d6c0-f5f4-4f2c-8428-4f85243b38d0,2320,50,,,2020-07-08 16:39:52,2020-07-08 16:39:52
77560c26-f543-4a4f-88af-66895fa6e498,2260,51,102629,,2020-06-30 15:53:23,2020-06-30 15:53:23
77563914-3fe1-4a49-b894-8f3e60fda4c6,2185,41,303,,2020-06-25 18:53:19,2020-06-25 18:53:19
77564b18-6160-4aa2-8eab-750edc024b8d,5,40,,,2020-04-29 13:04:02,2020-04-29 13:04:02
775c08cd-5171-47e0-9c9c-9d4970aae789,2369,12,,,2020-07-10 14:09:48,2020-07-10 14:09:48
775c41dd-a01a-420a-9ad1-6787199d529a,5,25,13,,2020-03-30 13:00:04,2020-03-30 13:00:04
775e418e-27a0-42db-a5ef-a86d8c63abe6,2320,80,,"{""query"": ""Ribena light bl""}",2020-07-08 17:39:44,2020-07-08 17:39:44
776058bb-c2cd-4456-a369-9a01c098704b,86,41,39,,2020-03-31 16:22:33,2020-03-31 16:22:33
776498e0-e9e9-437f-a047-a3fc179d9506,1359,10,,,2020-06-06 14:26:52,2020-06-06 14:26:52
776a6329-85aa-48b2-b32d-16be580b90fd,2037,12,,,2020-06-08 15:40:14,2020-06-08 15:40:14
776e3c60-54b8-4840-8b25-2069147e14d2,1859,50,1742,,2020-05-30 12:05:17,2020-05-30 12:05:17
776e40c5-59ab-46a7-a4ee-ffd0250eab0e,2318,10,,,2020-07-04 18:47:44,2020-07-04 18:47:44
777130a1-8f12-450d-8021-76cc33ab67cf,1877,30,,,2020-05-21 09:55:07,2020-05-21 09:55:07
77729ffb-5b5d-4d63-a8c7-e5d5e5ab0575,2436,12,,,2020-07-11 03:54:11,2020-07-11 03:54:11
7777edab-5bfc-485d-b125-a7ec7e1e7280,2157,50,1642,,2020-06-21 16:47:00,2020-06-21 16:47:00
777c39fc-f435-475c-b439-e461c4f17fc7,5,80,,"{""query"": ""Sour cream""}",2020-05-04 11:41:22,2020-05-04 11:41:22
777d717c-6de6-4b8e-a402-1a15eeb2a5de,2035,80,,"{""query"": ""Oreo""}",2020-06-08 10:43:47,2020-06-08 10:43:47
777dcd8b-aac1-476f-a90a-384a8dd06842,1839,32,f8878ce3-85dd-11e9-afc7-060cccb8bc76,,2020-04-20 21:48:58,2020-04-20 21:48:58
777de59e-2858-4512-a942-6cff08402acf,2285,40,841,,2020-07-02 13:43:31,2020-07-02 13:43:31
7780f04e-ca79-4539-9f41-bb722f000d74,2300,10,,,2020-07-03 11:19:35,2020-07-03 11:19:35
7782d93d-c42a-4f49-a7dd-187542aa49fa,2364,10,,,2020-07-08 12:24:14,2020-07-08 12:24:14
778330de-69cc-43ae-83fa-cc01b441483d,5,41,337,,2020-03-23 13:13:52,2020-03-23 13:13:52
7786bebc-5b8e-4484-9efb-0218b04503db,1,10,,,2020-02-26 16:31:47,2020-02-26 16:31:47
77884041-40f7-42b2-93ad-3bcb9b53c804,1909,11,,,2020-06-25 11:27:26,2020-06-25 11:27:26
778c2b43-70fb-4ab7-86fe-3d727a51ea2c,2084,32,1dfd32f2-4c02-11e9-a403-c6595bde79a4,,2020-06-12 20:12:22,2020-06-12 20:12:22
778db825-c7e4-418b-a1ce-35238087aa15,5,24,12,,2020-04-06 09:57:37,2020-04-06 09:57:37
77905770-a59a-11e9-90ca-1f0929484196,1475,50,,,2019-07-13 18:17:26,2019-07-13 18:17:26
7791f215-a02f-47d2-9122-28bd665fef6d,1812,50,1608,,2020-03-04 19:42:15,2020-03-04 19:42:15
